id,uuid,observed_on,quality_grade,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
283792366,12983bc6-1ef6-468b-8d73-d585184807f9,2025-05-24,research,39.2748458067,-84.2799499453,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283792368,369a1cfa-19d2-481e-b70e-c171b2a75e3b,2025-05-24,research,39.2748458067,-84.2799499453,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283792371,5cbb3418-8a60-4915-a8bd-9f08a95e0a80,2025-05-24,research,39.2748458067,-84.2799499453,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
283792374,626a62f1-dc96-43a8-9bbf-a2fe3d108e43,2025-05-24,research,39.2748458067,-84.2799499453,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
283792382,064598b2-51d2-4f1c-9891-56b9e9419e66,2025-05-24,research,39.2748458067,-84.2799499453,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
283792384,f9214513-261b-4cae-9bd6-813984f23801,2025-05-24,research,39.2748458067,-84.2799499453,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
283792392,f9d80731-98cd-4c45-bea2-1ae390b6dd8c,2025-05-24,research,39.2748458067,-84.2799499453,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283792393,c79eb4ac-0180-4f2e-9f77-c990083affe0,2025-05-24,research,39.2748458067,-84.2799499453,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
283792396,ae1b5653-0192-42f7-8a4f-38de85667d49,2025-05-24,research,39.2748458067,-84.2799499453,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
283792409,5accd0b1-efc8-4937-8f76-b8787d06d9d5,2025-05-24,research,39.2748458067,-84.2799499453,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283792410,c24083a6-75d4-4724-a17d-b24439ff2411,2025-05-24,research,39.2748458067,-84.2799499453,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283792411,feccdeb0-e147-49cf-8b39-38573ca2c37a,2025-05-24,research,39.2748458067,-84.2799499453,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283792422,4f6529eb-381d-44f8-9adb-2ac1eb39a323,2025-05-24,research,39.2748458067,-84.2799499453,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
283792423,62217412-1661-448d-bce2-a6331a0e7118,2025-05-24,research,39.2748458067,-84.2799499453,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283792438,c4affa38-25a7-44a1-99e7-661322b99b71,2025-05-24,research,39.2748458067,-84.2799499453,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283792439,175bd17c-f0dd-4382-ba11-ddc5ae0a75fd,2025-05-24,research,39.2748458067,-84.2799499453,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283792440,ca83271b-4c7b-4217-a192-a9644f290d4a,2025-05-24,research,39.2748458067,-84.2799499453,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283792454,44b37dd1-b507-4ddc-b44e-f7e682f02c59,2025-05-24,research,39.2748458067,-84.2799499453,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283792455,2b60864d-ab47-4721-b573-fa988a282216,2025-05-24,research,39.2748458067,-84.2799499453,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283792457,568201e1-961b-4639-b650-45cf6868a0c4,2025-05-24,research,39.2748458067,-84.2799499453,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283792466,0990e699-ef30-4893-ba08-db395e2e9e9b,2025-05-24,research,39.2748458067,-84.2799499453,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283792468,c9a71629-b24d-447a-8e1d-5b3d97468b88,2025-05-24,research,39.2748458067,-84.2799499453,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283792477,6b29ff76-7320-4f4e-88c9-6b4f88f1ba23,2025-05-24,research,39.2748458067,-84.2799499453,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283792478,a3158108-ef08-49d3-947e-c126e5c17f62,2025-05-24,research,39.2748458067,-84.2799499453,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283792479,ba149b09-5fdb-41e1-8b6d-48f5b358185d,2025-05-24,research,39.2748458067,-84.2799499453,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283792484,661b5860-516d-4804-bb31-396789403ee1,2025-05-24,research,39.2748458067,-84.2799499453,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
283792486,8d76fbe9-5e84-488a-80da-6411845a2565,2025-05-24,research,39.2748458067,-84.2799499453,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
283792487,0563543c-ad8b-47ab-b16a-174abf71007b,2025-05-24,research,39.2748458067,-84.2799499453,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283792494,01c8b399-b90f-4a48-9488-f2e3703e83bb,2025-05-24,research,39.2748458067,-84.2799499453,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283792495,d82c9664-84a0-46ee-ae3b-b7c1d6251bcb,2025-05-24,research,39.2748458067,-84.2799499453,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283792496,34843916-4ba3-4889-bc80-29be9b3f52ee,2025-05-24,research,39.2748458067,-84.2799499453,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283792500,aa69e92e-eed1-4de9-b4a4-843cd983ba2f,2025-05-24,research,39.2748458067,-84.2799499453,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283792506,fb1e21c8-87d4-412d-a7c5-1074a6086d66,2025-05-24,research,39.2748458067,-84.2799499453,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283792509,09e4cdcd-9134-4114-a4e2-16da984f44c8,2025-05-24,research,39.2748458067,-84.2799499453,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283792510,6a5b2e04-7d58-4fa1-aab6-183c0994d4e9,2025-05-24,research,39.2748458067,-84.2799499453,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283792513,3fc9ad86-8a0d-4a55-a287-5f9a6931be84,2025-05-24,research,39.2748458067,-84.2799499453,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283792516,60f387ed-5078-4792-acfd-bf966c8b5bcf,2025-05-24,research,39.2748458067,-84.2799499453,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283792517,35c69ac4-8eef-4633-8d7d-737a1ab88319,2025-05-24,research,39.2748458067,-84.2799499453,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283792523,d8fe5f61-ff01-4562-a052-8b98c392e39e,2025-05-24,research,39.2748458067,-84.2799499453,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283792524,e2f84d9b-912e-4f84-8185-335aea0baca2,2025-05-24,research,39.2748458067,-84.2799499453,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283792525,119ec3b7-38ba-4c39-af80-68b385b300ef,2025-05-24,research,39.2748458067,-84.2799499453,Little 17-year Cicada,Magicicada septendecula,Little 17-year Cicada,Insecta,105099
283792529,d285fb71-d242-4ab8-a657-2f6d03028afc,2025-05-24,research,39.2748458067,-84.2799499453,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283792531,39a80f29-c391-4506-8644-534d8bd13581,2025-05-24,research,39.2748458067,-84.2799499453,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283792532,ffa5e806-072e-4f77-bb97-eefe01809fa9,2025-05-24,research,39.2748458067,-84.2799499453,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283792535,cec0e31b-09a5-48c2-a0a4-5750aa8a9080,2025-05-24,research,39.2748458067,-84.2799499453,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283792536,bfd49318-4892-4baa-89a0-32ea8d69e6b0,2025-05-24,research,39.2748458067,-84.2799499453,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283793285,fdc926e0-5b92-4224-b56b-c263636b646d,2025-05-24,research,39.274827187,-84.2798765082,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283793286,8ffc0009-4163-422d-a826-28feaeb32a4c,2025-05-24,research,39.274827187,-84.2798765082,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
283793293,e01a1643-edee-4b12-ae55-4ff0efb8dcf0,2025-05-24,research,39.274827187,-84.2798765082,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283793296,dee278da-d4a9-483a-b011-a0962c61cc92,2025-05-24,research,39.274827187,-84.2798765082,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283793300,629b84f8-78d0-4be0-bee3-3e482a494aac,2025-05-24,research,39.274827187,-84.2798765082,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283793301,0c8fea31-e6bb-4047-9e78-177f3a0ad9db,2025-05-24,research,39.274827187,-84.2798765082,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283793302,3cc62bc8-bc3f-466f-ae06-b1492eb6cffc,2025-05-24,research,39.274827187,-84.2798765082,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283793309,72db8544-d7e4-49e2-9ba6-d18f4b17169f,2025-05-24,research,39.274827187,-84.2798765082,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283793311,d06cc0da-bd53-4052-93e6-ac9f77a7501e,2025-05-24,research,39.274827187,-84.2798765082,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283793312,118d2610-4c72-48bb-b9f3-cb9da468b83b,2025-05-24,research,39.274827187,-84.2798765082,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283793318,dcb87328-ea41-4e12-bc75-d6b82b93fd94,2025-05-24,research,39.274827187,-84.2798765082,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796393,68d92f6f-59d7-4140-99d3-e9da036e6bdc,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796400,ff53129a-6a03-45ed-b646-7e07d00b5efd,2025-05-24,research,39.2103886556,-84.3072903124,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283796404,624229ad-413e-49b0-a7e0-46aab499a414,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796409,22dc7c74-9029-4b39-adb8-16c275933e6b,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796410,72d3e582-7c2b-4957-bae2-28e65c47f8b6,2025-05-24,research,39.2103886556,-84.3072903124,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283796412,331e3117-cfcf-49a3-8514-658f511c4c3c,2025-05-24,research,39.2103886556,-84.3072903124,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283796419,59c41ee4-d1c0-456b-9361-883e9c4ba10f,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796420,4b2d1d9c-5af3-46fc-a84d-13fceaf4eea5,2025-05-24,research,39.2103886556,-84.3072903124,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283796421,b13eb5da-13d0-4b82-8ae1-a86d18e8435f,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796425,fae692ba-9fb2-44d4-84ba-41d06a32b68f,2025-05-24,research,39.2103886556,-84.3072903124,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283796428,6f157643-af93-47bd-a457-ae5c75bc99ac,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796433,a7e0a949-efea-4ecb-8e2a-90502d9d9fc8,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796435,124c5669-4b10-4f6d-808b-5f8b0cf0f595,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796436,09e82205-b523-40fd-97e8-3ef6b16e092e,2025-05-24,research,39.2103886556,-84.3072903124,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283796438,de73d247-ad9b-4d33-b540-a01e5f0d0fa5,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796440,c0d389da-3b8d-48b9-88af-20cfc0cf5647,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796441,c141613c-22a3-4f38-a283-e94d504ea5bc,2025-05-24,research,39.2103886556,-84.3072903124,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283796443,93b6ed89-d07c-43c9-9f58-2c3d77566f69,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796445,ee6c3694-927b-4d92-976a-7e9836c844f0,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796448,53375d18-e9ca-4405-b60b-524f7addd27e,2025-05-24,research,39.2103886556,-84.3072903124,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283796450,56f2eb91-c088-435d-b0db-30323305e2fd,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796451,a18d80da-4d27-4ab6-af68-6500a499af15,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796455,80f62ad4-0a33-4ec8-9f35-2e45a9cb35d9,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796457,c7b6bc52-c6b1-498b-9bf7-b80500fddcc6,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796458,ad905f4b-75d2-40e7-9402-604f065c15be,2025-05-24,research,39.2103886556,-84.3072903124,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283796464,e982a661-3768-4097-892f-aa285f0a678f,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796465,0e45cfb3-2151-43de-b041-9a06f1e46f1d,2025-05-24,research,39.2103886556,-84.3072903124,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283796466,bcbc5cb9-df3e-41fd-a4f2-b760c766fb31,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796472,91b1e4eb-3200-499a-bda7-7f23df0bcc5d,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796475,a4b91d1c-51ff-4b65-aad8-1667526a616b,2025-05-24,research,39.2103886556,-84.3072903124,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283796478,4ff44a00-eaf4-481f-a6bf-8f220aa77cbc,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796480,bc533364-5308-47c7-94a6-b6f50e952ab5,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796481,2db60477-7a98-44ad-bf50-e12b6018f31c,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796483,214cbe4a-3802-4e6c-ad0d-f34d5f999aa2,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796486,41750da3-7e29-4b5b-9fb7-a376226d1960,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796487,f778d4f8-dcb6-4be8-bf64-acdbdd618026,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796488,0dc45ef3-92a7-43a8-ac86-986ad58441a9,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283796490,092949b3-af71-461c-aaa8-ce7e17db438e,2025-05-24,research,39.2103886556,-84.3072903124,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283796492,3bdea924-a4a6-43c5-bf93-64aed63a88ec,2025-05-24,research,39.2103886556,-84.3072903124,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283797702,aec469a8-468c-4884-9f80-5fea8dc698f4,2025-05-24,research,39.2104551598,-84.3082022635,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283797705,37a74678-84eb-4da8-8246-95b71bdb1eca,2025-05-24,research,39.2104551598,-84.3082022635,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283797707,d4cb5b33-83be-4b3d-bc79-93a971ee660c,2025-05-24,research,39.2104551598,-84.3082022635,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283797709,e1845d51-2dbc-4f7e-b555-e2df9749acc0,2025-05-24,research,39.2104551598,-84.3082022635,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283797710,e6ae4148-6c40-4b8a-97fa-f4223a1fa391,2025-05-24,research,39.2104551598,-84.3082022635,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283797714,90bd1e25-4aa4-4336-b5a1-67c06fa792e1,2025-05-24,research,39.2104551598,-84.3082022635,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283797715,ea4602a9-b0e6-45d7-95ec-9f8ca99f56c9,2025-05-24,research,39.2104551598,-84.3082022635,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283797716,f533f7c0-e81a-4322-bdba-b5338a195124,2025-05-24,research,39.2104551598,-84.3082022635,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283797721,e1586d32-483b-47e9-a352-0fcddb9807b2,2025-05-24,research,39.2104551598,-84.3082022635,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283797722,3f5264fc-8955-4601-9fb2-dddccbefde82,2025-05-24,research,39.2104551598,-84.3082022635,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283797723,aa576e04-434b-4ad1-a035-1e91214b4d08,2025-05-24,research,39.2104551598,-84.3082022635,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283797727,a1ceee6a-723b-47dc-a28b-e5389486a88c,2025-05-24,research,39.2104551598,-84.3082022635,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283797728,012de713-849f-4cb5-9042-6f141dd03f31,2025-05-24,research,39.2104551598,-84.3082022635,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283797729,e069e08a-b658-43f0-a65d-621ddd6ad8da,2025-05-24,research,39.2104551598,-84.3082022635,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283797733,191557ac-17ab-4841-9804-23117c29806c,2025-05-24,research,39.2104551598,-84.3082022635,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283797734,88add2b9-1abf-4e85-aed1-5c293e025a44,2025-05-24,research,39.2104551598,-84.3082022635,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283797735,62722261-a4f6-4269-bb38-499085fe0e18,2025-05-24,research,39.2104551598,-84.3082022635,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283797739,095f416e-8dc7-4bc6-9fe1-3a8d999f1999,2025-05-24,research,39.2104551598,-84.3082022635,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283797740,2e7d1c95-2624-49d8-970c-6c5a73ad32ca,2025-05-24,research,39.2104551598,-84.3082022635,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283797741,c9a84fc2-2cc2-4ac2-aa8c-aa8265b9d2c7,2025-05-24,research,39.2104551598,-84.3082022635,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283797744,d86c1f12-e9a0-4057-85eb-e6723543ed41,2025-05-24,research,39.2104551598,-84.3082022635,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283797745,81facc0b-1900-4147-b5d9-073d667cdb04,2025-05-24,research,39.2104551598,-84.3082022635,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283797746,12bc247d-fbef-4e62-9bf0-06c7c4bd9761,2025-05-24,research,39.2104551598,-84.3082022635,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283797749,376f0a55-6396-458f-8eab-1ef9c21574e6,2025-05-24,research,39.2104551598,-84.3082022635,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283797751,dcb0f58e-aeff-4179-aaef-8d179988a606,2025-05-24,research,39.2104551598,-84.3082022635,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283797752,99d3b20e-7436-4228-b57c-43fd3294d41c,2025-05-24,research,39.2104551598,-84.3082022635,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283797755,fb0eba32-78cf-4765-9688-b470fe2f0e78,2025-05-24,research,39.2104551598,-84.3082022635,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283802561,7e75bd4c-3ef5-4ab8-b7e8-8c7f2bedbeef,2025-05-17,research,38.752055,-77.1060638333,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
283803517,333148b5-b503-48c6-a4dd-9d6ed8c9880a,2025-05-24,research,39.067528899,-84.1853939561,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283803519,3bfb7976-9388-47b4-853c-775b7dd980e7,2025-05-24,research,39.067528899,-84.1853939561,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283803520,e45ab26a-3640-4814-8aa8-c60653ae7ef9,2025-05-24,research,39.067528899,-84.1853939561,Little 17-year Cicada,Magicicada septendecula,Little 17-year Cicada,Insecta,105099
283803521,49400363-8e22-4de0-93a5-310738a6116e,2025-05-24,research,39.067528899,-84.1853939561,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283803523,d959be15-9a09-42e6-9276-c07c88f3867e,2025-05-24,research,39.067528899,-84.1853939561,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283803524,809d4b70-23d3-4475-97c5-c4b5590b338a,2025-05-24,research,39.067528899,-84.1853939561,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283803527,f0e7183d-3363-439a-bf88-7764ffbda5d5,2025-05-24,research,39.067528899,-84.1853939561,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283803528,1785353d-d3cf-4ad0-8635-a1c04260dede,2025-05-24,research,39.067528899,-84.1853939561,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283803529,5f01308d-b100-45ce-972b-bbd5d8868d83,2025-05-24,research,39.067528899,-84.1853939561,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283803532,8ec4ed0b-3e03-473e-851f-594a9cd211c3,2025-05-24,research,39.067528899,-84.1853939561,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283803533,f2814dac-6e71-4c51-b4c8-c4e63fee3d55,2025-05-24,research,39.067528899,-84.1853939561,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283803534,e47fc98d-5935-4e68-b148-039b49318f80,2025-05-24,research,39.067528899,-84.1853939561,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283803537,77a8ed3b-831f-48a6-896c-a0731d2f2475,2025-05-24,research,39.067528899,-84.1853939561,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283803538,c740f67b-2760-428f-84e8-8fc0dc15562b,2025-05-24,research,39.067528899,-84.1853939561,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283803539,bbf188cb-5801-4765-a188-5ee007c84ed1,2025-05-24,research,39.067528899,-84.1853939561,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283803543,5af628b9-dc93-41aa-8745-4556b6e90a70,2025-05-24,research,39.067528899,-84.1853939561,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283803544,cb72eef6-5204-40cd-802e-ce7921d93c24,2025-05-24,research,39.067528899,-84.1853939561,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
283803545,2591c825-ef84-4a88-befc-06698339e245,2025-05-24,research,39.067528899,-84.1853939561,Little 17-year Cicada,Magicicada septendecula,Little 17-year Cicada,Insecta,105099
